synset_id	synset str	lemma	variant
339859	(home help 1* (os) [os] | )	home help	1
339857	(home buyer 1* (os) [os] | )	home buyer	1
339853	(Holy Roman Emperor 1* (os) [os] | )	Holy Roman Emperor	1
339852	(Holy Roller 1* (os) [os] | )	Holy Roller	1
339851	(holdup man 1* (os) [os] | stickup man 1* (os))	stickup man	1
339851	(holdup man 1* (os) [os] | stickup man 1* (os))	holdup man	1
339844	(hod carrier 1* (os) [os] | hodman 1* (os))	hod carrier	1
339843	(hockey player 1* (os) [os] | ice-hockey player 1* (os))	ice-hockey player	1
339843	(hockey player 1* (os) [os] | ice-hockey player 1* (os))	hockey player	1
339842	(hockey coach 1* (os) [os] | )	hockey coach	1
339831	(hired hand 1* (os) [os] | hand 2* (os), hired man 1* (os))	hired man	1
339831	(hired hand 1* (os) [os] | hand 2* (os), hired man 1* (os))	hired hand	1
339830	(hippie 1* (os) [os] | hippy 1* (os), hipster 1* (os), flower child 1* (os))	flower child	1
339827	(highway engineer 1* (os) [os] | )	highway engineer	1
339825	(highjacker 2* (os) [os] | highwayman 1* (os), hijacker 1* (os), road agent 1* (os))	road agent	1
339824	(high roller 2* (os) [os] | )	high roller	2
339823	(high priest 1* (os) [os] | )	high priest	1
339819	(Highlander 2* (os) [os] | Scottish Highlander 1* (os), Highland Scot 1* (os))	Highland Scot	1
339819	(Highlander 2* (os) [os] | Scottish Highlander 1* (os), Highland Scot 1* (os))	Scottish Highlander	1
339817	(high commissioner 1* (os) [os] | )	high commissioner	1
339813	(heterosexual 1* (os) [os] | heterosexual person 1* (os), straight person 1* (os), straight 1* (os))	straight person	1
339813	(heterosexual 1* (os) [os] | heterosexual person 1* (os), straight person 1* (os), straight 1* (os))	heterosexual person	1
339811	(hero worshiper 1* (os) [os] | hero worshipper 1* (os))	hero worshipper	1
339811	(hero worshiper 1* (os) [os] | hero worshipper 1* (os))	hero worshiper	1
339810	(heroin addict 1* (os) [os] | )	heroin addict	1
339802	(hermaphrodite 1* (os) [os] | intersex 1* (os), gynandromorph 1* (os), androgyne 1* (os), epicene 1* (os), epicene person 1* (os))	epicene person	1
339800	(heretic 1* (os) [os] | misbeliever 1* (os), religious outcast 1* (os))	religious outcast	1
339798	(herbalist 1* (os) [os] | herb doctor 1* (os))	herb doctor	1
339790	(hired help 1* (os) [os] | )	hired help	1
339783	(heir presumptive 1* (os) [os] | )	heir presumptive	1
339780	(heir apparent 1* (os) [os] | )	heir apparent	1
339778	(Heidelberg man 1* (os) [os] | Homo heidelbergensis 1* (os))	Homo heidelbergensis	1
339778	(Heidelberg man 1* (os) [os] | Homo heidelbergensis 1* (os))	Heidelberg man	1
339776	(hedonist 1* (os) [os] | pagan 3* (os), pleasure seeker 1* (os))	pleasure seeker	1
339766	(heavy hitter 1* (os) [os] | )	heavy hitter	1
339760	(hearing examiner 1* (os) [os] | hearing officer 1* (os))	hearing officer	1
339760	(hearing examiner 1* (os) [os] | hearing officer 1* (os))	hearing examiner	1
339756	(health professional 1* (os) [os] | primary care provider 1* (os), PCP 1* (os), health care provider 1* (os), caregiver 1* (os))	health care provider	1
339756	(health professional 1* (os) [os] | primary care provider 1* (os), PCP 1* (os), health care provider 1* (os), caregiver 1* (os))	primary care provider	1
339756	(health professional 1* (os) [os] | primary care provider 1* (os), PCP 1* (os), health care provider 1* (os), caregiver 1* (os))	health professional	1
339754	(head of state 1* (os) [os] | chief of state 1* (os))	chief of state	1
339754	(head of state 1* (os) [os] | chief of state 1* (os))	head of state	1
339753	(head of household 1* (os) [os] | )	head of household	1
339752	(head nurse 1* (os) [os] | )	head nurse	1
339749	(headman 2* (os) [os] | tribal chief 1* (os), chieftain 2* (os), chief 3* (os))	tribal chief	1
339748	(head linesman 1* (os) [os] | )	head linesman	1
339743	(head 4* (os) [os] | chief 1* (os), top dog 1* (os))	top dog	1
339741	(hawk 2* (os) [os] | war hawk 1* (os))	war hawk	1
339736	(hatchet man 1* (os) [os] | iceman 2* (os))	hatchet man	1
339735	(hatchet man 2* (os) [os] | enforcer 1* (os))	hatchet man	2
339733	(hash head 1* (os) [os] | )	hash head	1
339715	(handyman 1* (os) [os] | jack of all trades 2* (os), odd-job man 1* (os))	odd-job man	1
339715	(handyman 1* (os) [os] | jack of all trades 2* (os), odd-job man 1* (os))	jack of all trades	2
339713	(animal trainer 1* (os) [os] | handler 1* (os))	animal trainer	1
339712	(handicapped person 1* (os) [os] | )	handicapped person	1
339706	(ham 4* (os) [os] | ham actor 1* (os))	ham actor	1
339702	(half blood 1* (os) [os] | )	half blood	1
339686	(hack 3* (os) [os] | hack writer 1* (os), literary hack 1* (os))	literary hack	1
339686	(hack 3* (os) [os] | hack writer 1* (os), literary hack 1* (os))	hack writer	1
339683	(gynecologist 1* (os) [os] | gynaecologist 1* (os), woman's doctor 1* (os))	woman's doctor	1
339682	(gym rat 1* (os) [os] | )	gym rat	1
339670	(gunnery sergeant 1* (os) [os] | )	gunnery sergeant	1
339669	(gunman 1* (os) [os] | gunslinger 1* (os), hired gun 1* (os), gun 4* (os), gun for hire 1* (os), triggerman 1* (os), hit man 1* (os), hitman 1* (os), torpedo 1* (os), shooter 5* (os))	hit man	1
339669	(gunman 1* (os) [os] | gunslinger 1* (os), hired gun 1* (os), gun 4* (os), gun for hire 1* (os), triggerman 1* (os), hit man 1* (os), hitman 1* (os), torpedo 1* (os), shooter 5* (os))	gun for hire	1
339669	(gunman 1* (os) [os] | gunslinger 1* (os), hired gun 1* (os), gun 4* (os), gun for hire 1* (os), triggerman 1* (os), hit man 1* (os), hitman 1* (os), torpedo 1* (os), shooter 5* (os))	hired gun	1
339667	(guitarist 1* (os) [os] | guitar player 1* (os))	guitar player	1
339665	(guest worker 1* (os) [os] | guestworker 1* (os))	guest worker	1
339664	(guest of honor 1* (os) [os] | )	guest of honor	1
339656	(prison guard 1* (os) [os] | jailer 1* (os), jailor 1* (os), gaoler 1* (os), screw 1* (os), turnkey 1* (os))	prison guard	1
339649	(group captain 1* (os) [os] | )	group captain	1
339642	(grocery boy 1* (os) [os] | )	grocery boy	1
339634	(grenadier 1* (os) [os] | grenade thrower 1* (os))	grenade thrower	1
339631	(Green Beret 1* (os) [os] | )	Green Beret	1
339626	(great grandson 1* (os) [os] | )	great grandson	1
339625	(great grandparent 1* (os) [os] | )	great grandparent	1
339624	(great grandfather 1* (os) [os] | )	great grandfather	1
339623	(great grandmother 1* (os) [os] | )	great grandmother	1
339622	(great granddaughter 1* (os) [os] | )	great granddaughter	1
339621	(great grandchild 1* (os) [os] | )	great grandchild	1
339615	(graverobber 2* (os) [os] | ghoul 1* (os), body snatcher 1* (os))	body snatcher	1
339613	(grass widower 1* (os) [os] | divorced man 1* (os))	divorced man	1
339613	(grass widower 1* (os) [os] | divorced man 1* (os))	grass widower	1
339612	(graphologist 1* (os) [os] | handwriting expert 1* (os))	handwriting expert	1
339611	(graphic designer 1* (os) [os] | designer 3* (os))	graphic designer	1
339603	(grand mufti 1* (os) [os] | )	grand mufti	1
339600	(Grand Inquisitor 1* (os) [os] | )	Grand Inquisitor	1
339597	(grande dame 1* (os) [os] | )	grande dame	1
339596	(grand duke 1* (os) [os] | )	grand duke	1
339595	(grand duchess 1* (os) [os] | )	grand duchess	1
339594	(grand dragon 1* (os) [os] | )	grand dragon	1
339590	(grain merchant 1* (os) [os] | )	grain merchant	1
339589	(graduate student 1* (os) [os] | grad student 1* (os), postgraduate 1* (os))	grad student	1
339589	(graduate student 1* (os) [os] | grad student 1* (os), postgraduate 1* (os))	graduate student	1
339588	(graduate nurse 1* (os) [os] | trained nurse 1* (os))	trained nurse	1
339588	(graduate nurse 1* (os) [os] | trained nurse 1* (os))	graduate nurse	1
339585	(governor general 1* (os) [os] | )	governor general	1
339581	(Gothic romancer 1* (os) [os] | )	Gothic romancer	1
339579	(gossip columnist 1* (os) [os] | )	gossip columnist	1
339576	(good Samaritan 1* (os) [os] | )	good Samaritan	1
339575	(good person 1* (os) [os] | )	good person	1
339574	(good old boy 1* (os) [os] | good ole boy 1* (os), good ol' boy 1* (os))	good ol' boy	1
339574	(good old boy 1* (os) [os] | good ole boy 1* (os), good ol' boy 1* (os))	good ole boy	1
339574	(good old boy 1* (os) [os] | good ole boy 1* (os), good ol' boy 1* (os))	good old boy	1
339573	(good guy 1* (os) [os] | )	good guy	1
339572	(good egg 1* (os) [os] | )	good egg	1
339567	(golf widow 1* (os) [os] | )	golf widow	1
339566	(golf pro 1* (os) [os] | professional golfer 1* (os))	professional golfer	1
339566	(golf pro 1* (os) [os] | professional golfer 1* (os))	golf pro	1
339565	(golfer 1* (os) [os] | golf player 1* (os), linksman 1* (os))	golf player	1
339562	(gold miner 1* (os) [os] | gold digger 1* (os), gold panner 1* (os))	gold panner	1
339562	(gold miner 1* (os) [os] | gold digger 1* (os), gold panner 1* (os))	gold digger	1
339562	(gold miner 1* (os) [os] | gold digger 1* (os), gold panner 1* (os))	gold miner	1
339561	(gold digger 2* (os) [os] | )	gold digger	2
339557	(go-getter 1* (os) [os] | whizz-kid 1* (os), whiz-kid 1* (os), ball of fire 2* (os))	ball of fire	2
339545	(goat herder 1* (os) [os] | goatherd 1* (os))	goat herder	1
339543	(G-man 1* (os) [os] | FBI agent 1* (os), government man 1* (os))	government man	1
339543	(G-man 1* (os) [os] | FBI agent 1* (os), government man 1* (os))	FBI agent	1
339542	(government agent 1* (os) [os] | )	government agent	1
339536	(globetrotter 1* (os) [os] | world traveler 1* (os))	world traveler	1
339524	(girl wonder 1* (os) [os] | )	girl wonder	1
339523	(Girl Scout 1* (os) [os] | )	Girl Scout	1
339521	(girlfriend 2* (os) [os] | girl 4* (os), lady friend 1* (os))	lady friend	1
339520	(girl Friday 1* (os) [os] | )	girl Friday	1
339518	(girl 1* (os) [os] | miss 1* (os), missy 1* (os), young lady 1* (os), young woman 1* (os), fille 1* (os))	young woman	1
339518	(girl 1* (os) [os] | miss 1* (os), missy 1* (os), young lady 1* (os), young woman 1* (os), fille 1* (os))	young lady	1
339514	(Gibson girl 1* (os) [os] | )	Gibson girl	1
339507	(geometry teacher 1* (os) [os] | )	geometry teacher	1
339494	(general practitioner 1* (os) [os] | GP 1* (os))	general practitioner	1
339493	(general officer 1* (os) [os] | )	general officer	1
339492	(general manager 1* (os) [os] | )	general manager	1
339491	(general 2* (os) [os] | superior general 1* (os))	superior general	1
339490	(general 1* (os) [os] | full general 1* (os))	full general	1
339487	(genre painter 1* (os) [os] | )	genre painter	1
339482	(gem cutter 1* (os) [os] | )	gem cutter	1
339481	(geisha 1* (os) [os] | geisha girl 1* (os))	geisha girl	1
339475	(gatecrasher 1* (os) [os] | crasher 1* (os), unwelcome guest 1* (os))	unwelcome guest	1
339472	(gas fitter 1* (os) [os] | )	gas fitter	1
339468	(garment cutter 1* (os) [os] | )	garment cutter	1
339467	(garmentmaker 1* (os) [os] | garment-worker 1* (os), garment worker 1* (os))	garment worker	1
339464	(garbage man 1* (os) [os] | garbageman 1* (os), garbage collector 1* (os), garbage carter 1* (os), garbage hauler 1* (os), refuse collector 1* (os), dustman 1* (os))	refuse collector	1
339464	(garbage man 1* (os) [os] | garbageman 1* (os), garbage collector 1* (os), garbage carter 1* (os), garbage hauler 1* (os), refuse collector 1* (os), dustman 1* (os))	garbage hauler	1
339464	(garbage man 1* (os) [os] | garbageman 1* (os), garbage collector 1* (os), garbage carter 1* (os), garbage hauler 1* (os), refuse collector 1* (os), dustman 1* (os))	garbage carter	1
339464	(garbage man 1* (os) [os] | garbageman 1* (os), garbage collector 1* (os), garbage carter 1* (os), garbage hauler 1* (os), refuse collector 1* (os), dustman 1* (os))	garbage collector	1
339464	(garbage man 1* (os) [os] | garbageman 1* (os), garbage collector 1* (os), garbage carter 1* (os), garbage hauler 1* (os), refuse collector 1* (os), dustman 1* (os))	garbage man	1
339460	(gandy dancer 1* (os) [os] | )	gandy dancer	1
339456	(gamekeeper 1* (os) [os] | game warden 1* (os))	game warden	1
339455	(gambler 2* (os) [os] | risk taker 1* (os))	risk taker	1
339449	(gallows bird 1* (os) [os] | )	gallows bird	1
339448	(galley slave 1* (os) [os] | )	galley slave	1
339445	(gainer 1* (os) [os] | weight gainer 1* (os))	weight gainer	1
339443	(gagman 1* (os) [os] | standup comedian 1* (os))	standup comedian	1
339433	(functional illiterate 1* (os) [os] | )	functional illiterate	1
339432	(funambulist 1* (os) [os] | tightrope walker 1* (os))	tightrope walker	1
339430	(full professor 1* (os) [os] | )	full professor	1
339425	(fugitive 2* (os) [os] | fugitive from justice 1* (os))	fugitive from justice	1
339422	(fry cook 1* (os) [os] | )	fry cook	1
339420	(fruit grower 1* (os) [os] | )	fruit grower	1
339416	(front man 1* (os) [os] | front 5* (os), figurehead 1* (os), nominal head 1* (os), straw man 1* (os), strawman 1* (os))	nominal head	1
339416	(front man 1* (os) [os] | front 5* (os), figurehead 1* (os), nominal head 1* (os), straw man 1* (os), strawman 1* (os))	front man	1
339413	(frontiersman 1* (os) [os] | backwoodsman 1* (os), mountain man 1* (os))	mountain man	1
339406	(French teacher 1* (os) [os] | )	French teacher	1
339405	(freight agent 1* (os) [os] | )	freight agent	1
339404	(free trader 1* (os) [os] | )	free trader	1
339399	(freelancer 1* (os) [os] | freelance 1* (os), free-lance 1* (os), free lance 1* (os), independent 2* (os), self-employed person 1* (os))	self-employed person	1
339399	(freelancer 1* (os) [os] | freelance 1* (os), free-lance 1* (os), free lance 1* (os), independent 2* (os), self-employed person 1* (os))	free lance	1
339397	(freedom rider 1* (os) [os] | )	freedom rider	1
339395	(free agent 1* (os) [os] | )	free agent	1
339394	(free agent 2* (os) [os] | free spirit 1* (os), freewheeler 1* (os))	free spirit	1
339394	(free agent 2* (os) [os] | free spirit 1* (os), freewheeler 1* (os))	free agent	2
339393	(freak 1* (os) [os] | monster 3* (os), monstrosity 1* (os), lusus naturae 1* (os))	lusus naturae	1
339391	(fraternal twin 1* (os) [os] | dizygotic twin 1* (os))	dizygotic twin	1
339391	(fraternal twin 1* (os) [os] | dizygotic twin 1* (os))	fraternal twin	1
339384	(fox hunter 1* (os) [os] | )	fox hunter	1
339382	(four-minute man 1* (os) [os] | )	four-minute man	1
339380	(foundling 1* (os) [os] | abandoned infant 1* (os))	abandoned infant	1
339378	(Founding Father 1* (os) [os] | )	Founding Father	1
339377	(founder 2* (os) [os] | beginner 2* (os), founding father 2* (os), father 7* (os))	founding father	2
339376	(foster-son 1* (os) [os] | foster son 1* (os))	foster son	1
339375	(foster-sister 1* (os) [os] | foster sister 1* (os))	foster sister	1
339374	(foster-parent 1* (os) [os] | foster parent 1* (os))	foster parent	1
339372	(foster-mother 1* (os) [os] | foster mother 1* (os))	foster mother	1
339371	(foster-father 1* (os) [os] | foster father 1* (os))	foster father	1
339370	(foster-daughter 1* (os) [os] | foster daughter 1* (os))	foster daughter	1
339369	(foster-child 1* (os) [os] | foster child 1* (os), fosterling 1* (os))	foster child	1
339368	(foster-brother 1* (os) [os] | foster brother 1* (os))	foster brother	1
339365	(fortuneteller 1* (os) [os] | fortune teller 1* (os))	fortune teller	1
339364	(fortune hunter 1* (os) [os] | )	fortune hunter	1
339359	(forester 2* (os) [os] | tree farmer 1* (os), arboriculturist 1* (os))	tree farmer	1
339353	(foreign minister 1* (os) [os] | secretary of state 2* (os))	secretary of state	2
339353	(foreign minister 1* (os) [os] | secretary of state 2* (os))	foreign minister	1
339351	(foreign correspondent 1* (os) [os] | )	foreign correspondent	1
339350	(foreign agent 1* (os) [os] | )	foreign agent	1
339341	(football player 1* (os) [os] | footballer 1* (os))	football player	1
339340	(football official 1* (os) [os] | )	football official	1
339339	(football hero 1* (os) [os] | )	football hero	1
339338	(football coach 1* (os) [os] | )	football coach	1
339335	(food manufacturer 1* (os) [os] | )	food manufacturer	1
339334	(food faddist 1* (os) [os] | )	food faddist	1
339330	(folk writer 1* (os) [os] | )	folk writer	1
339329	(folk singer 1* (os) [os] | jongleur 1* (os), minstrel 1* (os), poet-singer 1* (os), troubadour 1* (os))	folk singer	1
339328	(folk poet 1* (os) [os] | )	folk poet	1
339327	(folk dancer 1* (os) [os] | )	folk dancer	1
339322	(flutist 1* (os) [os] | flautist 1* (os), flute player 1* (os))	flute player	1
339320	(flower girl 1* (os) [os] | )	flower girl	1
339319	(flower girl 2* (os) [os] | )	flower girl	2
339314	(floor leader 1* (os) [os] | )	floor leader	1
339309	(flight surgeon 1* (os) [os] | )	flight surgeon	1
339308	(flight engineer 1* (os) [os] | )	flight engineer	1
339306	(flibbertigibbet 1* (os) [os] | foolish woman 1* (os))	foolish woman	1
339305	(fleet admiral 1* (os) [os] | five-star admiral 1* (os))	five-star admiral	1
339305	(fleet admiral 1* (os) [os] | five-star admiral 1* (os))	fleet admiral	1
339301	(flash in the pan 1* (os) [os] | )	flash in the pan	1
339299	(flanker back 1* (os) [os] | flanker 1* (os))	flanker back	1
339296	(flak catcher 1* (os) [os] | flak 1* (os), flack catcher 1* (os), flack 1* (os))	flack catcher	1
339296	(flak catcher 1* (os) [os] | flak 1* (os), flack catcher 1* (os), flack 1* (os))	flak catcher	1
339295	(flag officer 1* (os) [os] | )	flag officer	1
339292	(flag captain 1* (os) [os] | )	flag captain	1
339291	(fixer 1* (os) [os] | influence peddler 1* (os))	influence peddler	1
339287	(first sergeant 1* (os) [os] | sergeant first class 1* (os))	sergeant first class	1
339287	(first sergeant 1* (os) [os] | sergeant first class 1* (os))	first sergeant	1
339284	(first offender 1* (os) [os] | )	first offender	1
339283	(first lieutenant 1* (os) [os] | 1st lieutenant 1* (os))	1st lieutenant	1
339283	(first lieutenant 1* (os) [os] | 1st lieutenant 1* (os))	first lieutenant	1
339282	(first lady 1* (os) [os] | )	first lady	1
339281	(first lady 2* (os) [os] | )	first lady	2
339279	(first baseman 1* (os) [os] | first sacker 1* (os))	first sacker	1
339279	(first baseman 1* (os) [os] | first sacker 1* (os))	first baseman	1
339278	(fire watcher 1* (os) [os] | )	fire watcher	1
339277	(fire warden 1* (os) [os] | forest fire fighter 1* (os), ranger 2* (os))	forest fire fighter	1
339277	(fire warden 1* (os) [os] | forest fire fighter 1* (os), ranger 2* (os))	fire warden	1
339276	(fire walker 1* (os) [os] | )	fire walker	1
339275	(fire marshall 1* (os) [os] | )	fire marshall	1
339274	(fireman 4* (os) [os] | firefighter 1* (os), fire fighter 1* (os), fire-eater 1* (os))	fire fighter	1
339271	(fire chief 1* (os) [os] | fire marshal 1* (os))	fire marshal	1
339271	(fire chief 1* (os) [os] | fire marshal 1* (os))	fire chief	1
339268	(fingerprint expert 1* (os) [os] | fingerprint specialist 1* (os), fingerprint man 1* (os))	fingerprint man	1
339268	(fingerprint expert 1* (os) [os] | fingerprint specialist 1* (os), fingerprint man 1* (os))	fingerprint specialist	1
339268	(fingerprint expert 1* (os) [os] | fingerprint specialist 1* (os), fingerprint man 1* (os))	fingerprint expert	1
339264	(finance minister 1* (os) [os] | minister of finance 1* (os))	minister of finance	1
339264	(finance minister 1* (os) [os] | minister of finance 1* (os))	finance minister	1
339261	(film star 1* (os) [os] | movie star 1* (os))	movie star	1
339261	(film star 1* (os) [os] | movie star 1* (os))	film star	1
339260	(film maker 1* (os) [os] | filmmaker 1* (os), film producer 1* (os), movie maker 1* (os))	movie maker	1
339260	(film maker 1* (os) [os] | filmmaker 1* (os), film producer 1* (os), movie maker 1* (os))	film producer	1
339260	(film maker 1* (os) [os] | filmmaker 1* (os), film producer 1* (os), movie maker 1* (os))	film maker	1
339259	(film director 1* (os) [os] | director 4* (os))	film director	1
339255	(file clerk 1* (os) [os] | filing clerk 1* (os), filer 2* (os))	filing clerk	1
339255	(file clerk 1* (os) [os] | filing clerk 1* (os), filer 2* (os))	file clerk	1
339254	(fighter pilot 1* (os) [os] | )	fighter pilot	1
339253	(fifth columnist 1* (os) [os] | saboteur 2* (os))	fifth columnist	1
339252	(field-grade officer 1* (os) [os] | field officer 1* (os), FO 1* (os))	field officer	1
339252	(field-grade officer 1* (os) [os] | field officer 1* (os), FO 1* (os))	field-grade officer	1
339251	(field marshal 1* (os) [os] | )	field marshal	1
339250	(field judge 1* (os) [os] | )	field judge	1
339244	(feudal lord 1* (os) [os] | seigneur 1* (os), seignior 1* (os))	feudal lord	1
339238	(feminist 1* (os) [os] | women's rightist 1* (os), women's liberationist 1* (os), libber 1* (os))	women's liberationist	1
339238	(feminist 1* (os) [os] | women's rightist 1* (os), women's liberationist 1* (os), libber 1* (os))	women's rightist	1
339237	(female child 1* (os) [os] | girl 2* (os), little girl 1* (os))	little girl	1
339237	(female child 1* (os) [os] | girl 2* (os), little girl 1* (os))	female child	1
339236	(female sibling 1* (os) [os] | )	female sibling	1
339235	(female offspring 1* (os) [os] | )	female offspring	1
339234	(female aristocrat 1* (os) [os] | )	female aristocrat	1
339233	(fellow traveler 1* (os) [os] | fellow traveller 1* (os))	fellow traveller	1
339233	(fellow traveler 1* (os) [os] | fellow traveller 1* (os))	fellow traveler	1
339224	(favorite son 1* (os) [os] | )	favorite son	1
339222	(Fauntleroy 1* (os) [os] | Little Lord Fauntleroy 1* (os))	Little Lord Fauntleroy	1
339221	(fatso 1* (os) [os] | fatty 1* (os), fat person 1* (os), roly-poly 1* (os), butterball 1* (os))	fat person	1
339218	(father figure 1* (os) [os] | father surrogate 1* (os))	father surrogate	1
339218	(father figure 1* (os) [os] | father surrogate 1* (os))	father figure	1
339215	(father 1* (os) [os] | male parent 1* (os), begetter 1* (os))	male parent	1
339214	(fat cat 1* (os) [os] | )	fat cat	1
339211	(fashion consultant 1* (os) [os] | fashionmonger 1* (os))	fashion consultant	1
339206	(farmhand 1* (os) [os] | fieldhand 1* (os), field hand 1* (os), farm worker 1* (os))	farm worker	1
339206	(farmhand 1* (os) [os] | fieldhand 1* (os), field hand 1* (os), farm worker 1* (os))	field hand	1
339205	(farm girl 1* (os) [os] | )	farm girl	1
339202	(farm boy 1* (os) [os] | )	farm boy	1
339198	(fancy man 2* (os) [os] | paramour 1* (os))	fancy man	2
339193	(family man 1* (os) [os] | )	family man	1
339192	(family doctor 1* (os) [os] | )	family doctor	1
339177	(eyeglass wearer 1* (os) [os] | )	eyeglass wearer	1
339173	(extern 1* (os) [os] | medical extern 1* (os))	medical extern	1
339164	(expert witness 1* (os) [os] | )	expert witness	1
339160	(existentialist 1* (os) [os] | existentialist philosopher 1* (os), existential philosopher 1* (os))	existential philosopher	1
339160	(existentialist 1* (os) [os] | existentialist philosopher 1* (os), existential philosopher 1* (os))	existentialist philosopher	1
339151	(executive vice president 1* (os) [os] | )	executive vice president	1
339150	(executive secretary 1* (os) [os] | )	executive secretary	1
339149	(executive officer 1* (os) [os] | )	executive officer	1
339148	(executive 1* (os) [os] | executive director 1* (os))	executive director	1
339147	(executioner 1* (os) [os] | public executioner 1* (os))	public executioner	1
339145	(exchanger 1* (os) [os] | money changer 1* (os))	money changer	1
339135	(event planner 1* (os) [os] | )	event planner	1
339113	(espionage agent 1* (os) [os] | )	espionage agent	1
339109	(escapologist 1* (os) [os] | escape expert 1* (os))	escape expert	1
339108	(escapist 1* (os) [os] | dreamer 3* (os), wishful thinker 1* (os))	wishful thinker	1
339097	(epicure 1* (os) [os] | gourmet 1* (os), gastronome 1* (os), bon vivant 1* (os), epicurean 1* (os), foodie 1* (os))	bon vivant	1
339092	(envoy 1* (os) [os] | envoy extraordinary 1* (os), minister plenipotentiary 1* (os))	minister plenipotentiary	1
339092	(envoy 1* (os) [os] | envoy extraordinary 1* (os), minister plenipotentiary 1* (os))	envoy extraordinary	1
339084	(ENT man 1* (os) [os] | ear-nose-and-throat doctor 1* (os), otolaryngologist 1* (os), otorhinolaryngologist 1* (os), rhinolaryngologist 1* (os))	ear-nose-and-throat doctor	1
339084	(ENT man 1* (os) [os] | ear-nose-and-throat doctor 1* (os), otolaryngologist 1* (os), otorhinolaryngologist 1* (os), rhinolaryngologist 1* (os))	ENT man	1
339081	(enlisted woman 1* (os) [os] | )	enlisted woman	1
339080	(enlisted person 1* (os) [os] | )	enlisted person	1
339079	(enlisted man 1* (os) [os] | )	enlisted man	1
339075	(English teacher 1* (os) [os] | English professor 1* (os))	English professor	1
339075	(English teacher 1* (os) [os] | English professor 1* (os))	English teacher	1
339073	(enfant terrible 1* (os) [os] | )	enfant terrible	1
339072	(end user 1* (os) [os] | )	end user	1
339068	(end man 1* (os) [os] | corner man 1* (os))	corner man	1
339068	(end man 1* (os) [os] | corner man 1* (os))	end man	1
339067	(end man 2* (os) [os] | )	end man	2
339061	(enchantress 1* (os) [os] | temptress 1* (os), siren 2* (os), Delilah 2* (os), femme fatale 1* (os))	femme fatale	1
339059	(conjurer 2* (os) [os] | conjuror 2* (os), conjure man 1* (os))	conjure man	1
339057	(empty nester 1* (os) [os] | )	empty nester	1
339056	(employment agent 1* (os) [os] | )	employment agent	1
339049	(emotional person 1* (os) [os] | )	emotional person	1
339046	(eminence grise 1* (os) [os] | )	eminence grise	1
339024	(electrical engineer 1* (os) [os] | )	electrical engineer	1
339023	(elected official 1* (os) [os] | )	elected official	1
339022	(eldest hand 1* (os) [os] | elder hand 1* (os))	elder hand	1
339022	(eldest hand 1* (os) [os] | elder hand 1* (os))	eldest hand	1
339021	(elder statesman 1* (os) [os] | )	elder statesman	1
339020	(elder statesman 2* (os) [os] | )	elder statesman	2
339009	(efficiency expert 1* (os) [os] | efficiency engineer 1* (os))	efficiency engineer	1
339009	(efficiency expert 1* (os) [os] | efficiency engineer 1* (os))	efficiency expert	1
339003	(editor 1* (os) [os] | editor in chief 1* (os))	editor in chief	1
338999	(economist 1* (os) [os] | economic expert 1* (os))	economic expert	1
338997	(economic libertarian 1* (os) [os] | )	economic libertarian	1
338994	(eccentric 1* (os) [os] | eccentric person 1* (os), flake 2* (os), oddball 1* (os), geek 2* (os))	eccentric person	1
338989	(earner 1* (os) [os] | wage earner 1* (os))	wage earner	1
338988	(early bird 1* (os) [os] | )	early bird	1
338987	(early bird 2* (os) [os] | )	early bird	2
338986	(Earl Marshal 1* (os) [os] | )	Earl Marshal	1
338984	(ear doctor 1* (os) [os] | ear specialist 1* (os), otologist 1* (os))	ear specialist	1
338984	(ear doctor 1* (os) [os] | ear specialist 1* (os), otologist 1* (os))	ear doctor	1
338983	(Eagle Scout 1* (os) [os] | )	Eagle Scout	1
338982	(eager beaver 1* (os) [os] | busy bee 1* (os), live wire 1* (os), sharpie 1* (os), sharpy 1* (os))	live wire	1
338982	(eager beaver 1* (os) [os] | busy bee 1* (os), live wire 1* (os), sharpie 1* (os), sharpy 1* (os))	busy bee	1
338982	(eager beaver 1* (os) [os] | busy bee 1* (os), live wire 1* (os), sharpie 1* (os), sharpy 1* (os))	eager beaver	1
338976	(Dutch uncle 1* (os) [os] | )	Dutch uncle	1
338972	(dummy 1* (os) [os] | silent person 1* (os))	silent person	1
338965	(duck hunter 1* (os) [os] | )	duck hunter	1
338961	(dry nurse 1* (os) [os] | )	dry nurse	1
338954	(drum majorette 1* (os) [os] | majorette 1* (os))	drum majorette	1
338953	(drum majorette 2* (os) [os] | majorette 2* (os))	drum majorette	2
338952	(drum major 1* (os) [os] | )	drum major	1
338950	(drug user 1* (os) [os] | substance abuser 1* (os), user 3* (os))	substance abuser	1
338950	(drug user 1* (os) [os] | substance abuser 1* (os), user 3* (os))	drug user	1
338949	(drug baron 1* (os) [os] | drug lord 1* (os))	drug lord	1
338949	(drug baron 1* (os) [os] | drug lord 1* (os))	drug baron	1
338948	(drug addict 1* (os) [os] | junkie 1* (os), junky 1* (os))	drug addict	1
338947	(drudge 2* (os) [os] | peon 1* (os), navvy 1* (os), galley slave 2* (os))	galley slave	2
338939	(drill master 1* (os) [os] | drill instructor 1* (os))	drill instructor	1
338939	(drill master 1* (os) [os] | drill instructor 1* (os))	drill master	1
