synset_id	synset str	lemma	variant
315469	(anal sphincter 1* (czc) [czc] | sphincter ani 1* (czc), musculus sphincter ani 1* (czc))	sphincter ani	1
315469	(anal sphincter 1* (czc) [czc] | sphincter ani 1* (czc), musculus sphincter ani 1* (czc))	anal sphincter	1
315468	(physiological sphincter 1* (czc) [czc] | )	physiological sphincter	1
315467	(esophagogastric junction 1* (czc) [czc] | oesophagogastric junction 1* (czc))	oesophagogastric junction	1
315467	(esophagogastric junction 1* (czc) [czc] | oesophagogastric junction 1* (czc))	esophagogastric junction	1
315466	(cardiac sphincter 1* (czc) [czc] | )	cardiac sphincter	1
315465	(sphincter 1* (czc) [czc] | anatomical sphincter 1* (czc), sphincter muscle 1* (czc))	sphincter muscle	1
315465	(sphincter 1* (czc) [czc] | anatomical sphincter 1* (czc), sphincter muscle 1* (czc))	anatomical sphincter	1
315464	(hamstring 1* (czc) [czc] | hamstring tendon 1* (czc))	hamstring tendon	1
315463	(gluteus minimus 1* (czc) [czc] | )	gluteus minimus	1
315462	(gluteus medius 1* (czc) [czc] | )	gluteus medius	1
315461	(gluteus maximus 1* (czc) [czc] | )	gluteus maximus	1
315460	(gluteus 1* (czc) [czc] | gluteus muscle 1* (czc), gluteal muscle 1* (czc), glute 1* (czc))	gluteal muscle	1
315460	(gluteus 1* (czc) [czc] | gluteus muscle 1* (czc), gluteal muscle 1* (czc), glute 1* (czc))	gluteus muscle	1
315459	(thoracic nerve 1* (czc) [czc] | )	thoracic nerve	1
315458	(sacral nerve 1* (czc) [czc] | )	sacral nerve	1
315457	(lumbar nerve 1* (czc) [czc] | )	lumbar nerve	1
315456	(coccygeal nerve 1* (czc) [czc] | nervus coccygeus 1* (czc))	nervus coccygeus	1
315456	(coccygeal nerve 1* (czc) [czc] | nervus coccygeus 1* (czc))	coccygeal nerve	1
315455	(cervical nerve 1* (czc) [czc] | )	cervical nerve	1
315454	(spinal nerve 1* (czc) [czc] | nervus spinalis 1* (czc))	nervus spinalis	1
315454	(spinal nerve 1* (czc) [czc] | nervus spinalis 1* (czc))	spinal nerve	1
315453	(ulnar nerve 1* (czc) [czc] | cubital nerve 1* (czc), nervus ulnaris 1* (czc))	nervus ulnaris	1
315453	(ulnar nerve 1* (czc) [czc] | cubital nerve 1* (czc), nervus ulnaris 1* (czc))	cubital nerve	1
315453	(ulnar nerve 1* (czc) [czc] | cubital nerve 1* (czc), nervus ulnaris 1* (czc))	ulnar nerve	1
315452	(phrenic nerve 1* (czc) [czc] | nervus phrenicus 1* (czc))	nervus phrenicus	1
315452	(phrenic nerve 1* (czc) [czc] | nervus phrenicus 1* (czc))	phrenic nerve	1
315451	(saphenous nerve 1* (czc) [czc] | nervus saphenus 1* (czc))	nervus saphenus	1
315451	(saphenous nerve 1* (czc) [czc] | nervus saphenus 1* (czc))	saphenous nerve	1
315450	(femoral nerve 1* (czc) [czc] | nervus femoralis 1* (czc), anterior crural nerve 1* (czc))	anterior crural nerve	1
315450	(femoral nerve 1* (czc) [czc] | nervus femoralis 1* (czc), anterior crural nerve 1* (czc))	nervus femoralis	1
315450	(femoral nerve 1* (czc) [czc] | nervus femoralis 1* (czc), anterior crural nerve 1* (czc))	femoral nerve	1
315449	(sciatic nerve 1* (czc) [czc] | nervus ischiadicus 1* (czc))	nervus ischiadicus	1
315449	(sciatic nerve 1* (czc) [czc] | nervus ischiadicus 1* (czc))	sciatic nerve	1
315448	(little finger 1* (czc) [czc] | pinkie 1* (czc), pinky 1* (czc))	little finger	1
315447	(middle finger 1* (czc) [czc] | )	middle finger	1
315446	(ring finger 1* (czc) [czc] | annualry 1* (czc))	ring finger	1
315445	(index 5* (czc) [czc] | index finger 1* (czc), forefinger 1* (czc))	index finger	1
315436	(left 3* (czc) [czc] | left hand 1* (czc))	left hand	1
315435	(right 5* (czc) [czc] | right hand 1* (czc))	right hand	1
315434	(hooks 1* (czc) [czc] | meat hooks 1* (czc), maulers 1* (czc))	meat hooks	1
315433	(fist 1* (czc) [czc] | clenched fist 1* (czc))	clenched fist	1
315428	(foot 1* (czc) [czc] | human foot 1* (czc), pes 1* (czc))	human foot	1
315427	(vertebrate foot 1* (czc) [czc] | pedal extremity 1* (czc))	pedal extremity	1
315427	(vertebrate foot 1* (czc) [czc] | pedal extremity 1* (czc))	vertebrate foot	1
315421	(shank's mare 1* (czc) [czc] | shanks' mare 1* (czc), shank's pony 1* (czc), shanks' pony 1* (czc))	shanks' pony	1
315421	(shank's mare 1* (czc) [czc] | shanks' mare 1* (czc), shank's pony 1* (czc), shanks' pony 1* (czc))	shank's pony	1
315421	(shank's mare 1* (czc) [czc] | shanks' mare 1* (czc), shank's pony 1* (czc), shanks' pony 1* (czc))	shanks' mare	1
315421	(shank's mare 1* (czc) [czc] | shanks' mare 1* (czc), shank's pony 1* (czc), shanks' pony 1* (czc))	shank's mare	1
315420	(bowleg 1* (czc) [czc] | bow leg 2* (czc), bandyleg 1* (czc), bandy leg 1* (czc), genu varum 1* (czc), tibia vara 1* (czc))	tibia vara	1
315420	(bowleg 1* (czc) [czc] | bow leg 2* (czc), bandyleg 1* (czc), bandy leg 1* (czc), genu varum 1* (czc), tibia vara 1* (czc))	genu varum	1
315420	(bowleg 1* (czc) [czc] | bow leg 2* (czc), bandyleg 1* (czc), bandy leg 1* (czc), genu varum 1* (czc), tibia vara 1* (czc))	bandy leg	1
315420	(bowleg 1* (czc) [czc] | bow leg 2* (czc), bandyleg 1* (czc), bandy leg 1* (czc), genu varum 1* (czc), tibia vara 1* (czc))	bow leg	2
315411	(buttocks 1* (czc) [czc] | nates 1* (czc), arse 1* (czc), butt 4* (czc), backside 2* (czc), bum 4* (czc), buns 1* (czc), can 4* (czc), fundament 2* (czc), hindquarters 1* (czc), hind end 1* (czc), keister 1* (czc), posterior 1* (czc), prat 1* (czc), rear 4* (czc), rear end 1* (czc), rump 3* (czc), stern 3* (czc), seat 2* (czc), tail 4* (czc), tail end 3* (czc), tooshie 1* (czc), tush 1* (czc), bottom 3* (czc), behind 1* (czc), derriere 1* (czc), fanny 1* (czc), ass 1* (czc))	tail end	3
315411	(buttocks 1* (czc) [czc] | nates 1* (czc), arse 1* (czc), butt 4* (czc), backside 2* (czc), bum 4* (czc), buns 1* (czc), can 4* (czc), fundament 2* (czc), hindquarters 1* (czc), hind end 1* (czc), keister 1* (czc), posterior 1* (czc), prat 1* (czc), rear 4* (czc), rear end 1* (czc), rump 3* (czc), stern 3* (czc), seat 2* (czc), tail 4* (czc), tail end 3* (czc), tooshie 1* (czc), tush 1* (czc), bottom 3* (czc), behind 1* (czc), derriere 1* (czc), fanny 1* (czc), ass 1* (czc))	rear end	1
315411	(buttocks 1* (czc) [czc] | nates 1* (czc), arse 1* (czc), butt 4* (czc), backside 2* (czc), bum 4* (czc), buns 1* (czc), can 4* (czc), fundament 2* (czc), hindquarters 1* (czc), hind end 1* (czc), keister 1* (czc), posterior 1* (czc), prat 1* (czc), rear 4* (czc), rear end 1* (czc), rump 3* (czc), stern 3* (czc), seat 2* (czc), tail 4* (czc), tail end 3* (czc), tooshie 1* (czc), tush 1* (czc), bottom 3* (czc), behind 1* (czc), derriere 1* (czc), fanny 1* (czc), ass 1* (czc))	hind end	1
315410	(latissimus dorsi 1* (czc) [czc] | lat 1* (czc))	latissimus dorsi	1
315407	(pubes 1* (czc) [czc] | pubic region 1* (czc), loins 1* (czc))	pubic region	1
315406	(abdominal cavity 1* (czc) [czc] | abdomen 2* (czc))	abdominal cavity	1
315405	(transversus abdominis muscle 1* (czc) [czc] | transverse muscle of abdomen 1* (czc), musculus transversalis abdominis 1* (czc), transversus abdominis 1* (czc))	transversus abdominis	1
315405	(transversus abdominis muscle 1* (czc) [czc] | transverse muscle of abdomen 1* (czc), musculus transversalis abdominis 1* (czc), transversus abdominis 1* (czc))	musculus transversalis abdominis	1
315405	(transversus abdominis muscle 1* (czc) [czc] | transverse muscle of abdomen 1* (czc), musculus transversalis abdominis 1* (czc), transversus abdominis 1* (czc))	transverse muscle of abdomen	1
315405	(transversus abdominis muscle 1* (czc) [czc] | transverse muscle of abdomen 1* (czc), musculus transversalis abdominis 1* (czc), transversus abdominis 1* (czc))	transversus abdominis muscle	1
315404	(external oblique muscle 1* (czc) [czc] | musculus obliquus externus abdominis 1* (czc), abdominal external oblique muscle 1* (czc), oblique 2* (czc))	abdominal external oblique muscle	1
315404	(external oblique muscle 1* (czc) [czc] | musculus obliquus externus abdominis 1* (czc), abdominal external oblique muscle 1* (czc), oblique 2* (czc))	musculus obliquus externus abdominis	1
315404	(external oblique muscle 1* (czc) [czc] | musculus obliquus externus abdominis 1* (czc), abdominal external oblique muscle 1* (czc), oblique 2* (czc))	external oblique muscle	1
315401	(abdominal 1* (czc) [czc] | abdominal muscle 1* (czc), ab 3* (czc))	abdominal muscle	1
315399	(navel 1* (czc) [czc] | umbilicus 1* (czc), bellybutton 1* (czc), belly button 1* (czc), omphalos 1* (czc), omphalus 1* (czc))	belly button	1
315396	(spare tire 1* (czc) [czc] | love handle 1* (czc))	love handle	1
315396	(spare tire 1* (czc) [czc] | love handle 1* (czc))	spare tire	1
315395	(pot 7* (czc) [czc] | potbelly 1* (czc), bay window 1* (czc), corporation 2* (czc), tummy 1* (czc))	bay window	1
315393	(wasp waist 1* (czc) [czc] | )	wasp waist	1
315390	(vestibular gland 1* (czc) [czc] | )	vestibular gland	1
315389	(nabothian gland 1* (czc) [czc] | )	nabothian gland	1
315387	(areola 2* (czc) [czc] | ring of color 1* (czc))	ring of color	1
315384	(mammary gland 1* (czc) [czc] | mamma 2* (czc))	mammary gland	1
315383	(lactiferous duct 1* (czc) [czc] | )	lactiferous duct	1
315381	(rib cage 1* (czc) [czc] | )	rib cage	1
315377	(chest cavity 1* (czc) [czc] | thoracic cavity 1* (czc))	thoracic cavity	1
315377	(chest cavity 1* (czc) [czc] | thoracic cavity 1* (czc))	chest cavity	1
315375	(depressor 1* (czc) [czc] | depressor muscle 1* (czc))	depressor muscle	1
315374	(intercostal 1* (czc) [czc] | intercostal muscle 1* (czc), musculus intercostalis 1* (czc))	musculus intercostalis	1
315374	(intercostal 1* (czc) [czc] | intercostal muscle 1* (czc), musculus intercostalis 1* (czc))	intercostal muscle	1
315373	(pectoralis minor 1* (czc) [czc] | musculus pectoralis minor 1* (czc), smaller pectoral muscle 1* (czc))	smaller pectoral muscle	1
315373	(pectoralis minor 1* (czc) [czc] | musculus pectoralis minor 1* (czc), smaller pectoral muscle 1* (czc))	musculus pectoralis minor	1
315373	(pectoralis minor 1* (czc) [czc] | musculus pectoralis minor 1* (czc), smaller pectoral muscle 1* (czc))	pectoralis minor	1
315372	(pectoralis major 1* (czc) [czc] | musculus pectoralis major 1* (czc), greater pectoral muscle 1* (czc))	greater pectoral muscle	1
315372	(pectoralis major 1* (czc) [czc] | musculus pectoralis major 1* (czc), greater pectoral muscle 1* (czc))	musculus pectoralis major	1
315372	(pectoralis major 1* (czc) [czc] | musculus pectoralis major 1* (czc), greater pectoral muscle 1* (czc))	pectoralis major	1
315371	(pectoral 1* (czc) [czc] | pectoral muscle 1* (czc), pectoralis 1* (czc), musculus pectoralis 1* (czc), pecs 1* (czc))	musculus pectoralis	1
315371	(pectoral 1* (czc) [czc] | pectoral muscle 1* (czc), pectoralis 1* (czc), musculus pectoralis 1* (czc), pecs 1* (czc))	pectoral muscle	1
315370	(male chest 1* (czc) [czc] | )	male chest	1
315369	(female chest 1* (czc) [czc] | bust 2* (czc))	female chest	1
315367	(serratus posterior superior 1* (czc) [czc] | )	serratus posterior superior	1
315366	(serratus posterior inferior 1* (czc) [czc] | )	serratus posterior inferior	1
315365	(posterior serratus muscle 1* (czc) [czc] | serratus posterior 1* (czc), musculus serratus posterior 1* (czc))	musculus serratus posterior	1
315365	(posterior serratus muscle 1* (czc) [czc] | serratus posterior 1* (czc), musculus serratus posterior 1* (czc))	serratus posterior	1
315365	(posterior serratus muscle 1* (czc) [czc] | serratus posterior 1* (czc), musculus serratus posterior 1* (czc))	posterior serratus muscle	1
315364	(anterior serratus muscle 1* (czc) [czc] | serratus anterior 1* (czc), musculus serratus anterior 1* (czc), serratus magnus 1* (czc))	serratus magnus	1
315364	(anterior serratus muscle 1* (czc) [czc] | serratus anterior 1* (czc), musculus serratus anterior 1* (czc), serratus magnus 1* (czc))	musculus serratus anterior	1
315364	(anterior serratus muscle 1* (czc) [czc] | serratus anterior 1* (czc), musculus serratus anterior 1* (czc), serratus magnus 1* (czc))	serratus anterior	1
315364	(anterior serratus muscle 1* (czc) [czc] | serratus anterior 1* (czc), musculus serratus anterior 1* (czc), serratus magnus 1* (czc))	anterior serratus muscle	1
315363	(serratus 1* (czc) [czc] | serratus muscles 1* (czc))	serratus muscles	1
315361	(armpit 1* (czc) [czc] | axilla 1* (czc), axillary cavity 1* (czc), axillary fossa 1* (czc))	axillary fossa	1
315361	(armpit 1* (czc) [czc] | axilla 1* (czc), axillary cavity 1* (czc), axillary fossa 1* (czc))	axillary cavity	1
315360	(deltoid 1* (czc) [czc] | deltoid muscle 1* (czc), musculus deltoideus 1* (czc))	musculus deltoideus	1
315360	(deltoid 1* (czc) [czc] | deltoid muscle 1* (czc), musculus deltoideus 1* (czc))	deltoid muscle	1
315359	(shoulder 3* (czc) [czc] | shoulder joint 1* (czc), articulatio humeri 1* (czc))	articulatio humeri	1
315359	(shoulder 3* (czc) [czc] | shoulder joint 1* (czc), articulatio humeri 1* (czc))	shoulder joint	1
315357	(tubular cavity 1* (czc) [czc] | )	tubular cavity	1
315355	(portacaval shunt 1* (czc) [czc] | )	portacaval shunt	1
315349	(bull neck 1* (czc) [czc] | )	bull neck	1
315345	(zygomatic process 1* (czc) [czc] | )	zygomatic process	1
315342	(foramen magnum 1* (czc) [czc] | )	foramen magnum	1
315341	(interventricular foramen 1* (czc) [czc] | foramen of Monro 1* (czc), Monro's foramen 1* (czc))	Monro's foramen	1
315341	(interventricular foramen 1* (czc) [czc] | foramen of Monro 1* (czc), Monro's foramen 1* (czc))	foramen of Monro	1
315341	(interventricular foramen 1* (czc) [czc] | foramen of Monro 1* (czc), Monro's foramen 1* (czc))	interventricular foramen	1
315339	(fontanelle 1* (czc) [czc] | fontanel 1* (czc), soft spot 3* (czc))	soft spot	3
315338	(sagittal suture 1* (czc) [czc] | interparietal suture 1* (czc), sutura sagittalis 1* (czc))	sutura sagittalis	1
315338	(sagittal suture 1* (czc) [czc] | interparietal suture 1* (czc), sutura sagittalis 1* (czc))	interparietal suture	1
315338	(sagittal suture 1* (czc) [czc] | interparietal suture 1* (czc), sutura sagittalis 1* (czc))	sagittal suture	1
315337	(parietomastoid suture 1* (czc) [czc] | )	parietomastoid suture	1
315336	(occipitomastoid suture 1* (czc) [czc] | )	occipitomastoid suture	1
315335	(lamboid suture 1* (czc) [czc] | sutura lamboidea 1* (czc))	sutura lamboidea	1
315335	(lamboid suture 1* (czc) [czc] | sutura lamboidea 1* (czc))	lamboid suture	1
315334	(internasal suture 1* (czc) [czc] | sutura internasalis 1* (czc))	sutura internasalis	1
315334	(internasal suture 1* (czc) [czc] | sutura internasalis 1* (czc))	internasal suture	1
315333	(intermaxillary suture 1* (czc) [czc] | sutura intermaxillaris 1* (czc))	sutura intermaxillaris	1
315333	(intermaxillary suture 1* (czc) [czc] | sutura intermaxillaris 1* (czc))	intermaxillary suture	1
315332	(frontal suture 1* (czc) [czc] | sutura frontalis 1* (czc))	sutura frontalis	1
315332	(frontal suture 1* (czc) [czc] | sutura frontalis 1* (czc))	frontal suture	1
315331	(coronal suture 1* (czc) [czc] | sutura coronalis 1* (czc))	sutura coronalis	1
315331	(coronal suture 1* (czc) [czc] | sutura coronalis 1* (czc))	coronal suture	1
315330	(sphenoid fontanelle 1* (czc) [czc] | sphenoid fontanel 1* (czc), sphenoidal fontanelle 1* (czc), sphenoidal fontanel 1* (czc))	sphenoidal fontanel	1
315330	(sphenoid fontanelle 1* (czc) [czc] | sphenoid fontanel 1* (czc), sphenoidal fontanelle 1* (czc), sphenoidal fontanel 1* (czc))	sphenoidal fontanelle	1
315330	(sphenoid fontanelle 1* (czc) [czc] | sphenoid fontanel 1* (czc), sphenoidal fontanelle 1* (czc), sphenoidal fontanel 1* (czc))	sphenoid fontanel	1
315330	(sphenoid fontanelle 1* (czc) [czc] | sphenoid fontanel 1* (czc), sphenoidal fontanelle 1* (czc), sphenoidal fontanel 1* (czc))	sphenoid fontanelle	1
315329	(anterior fontanelle 1* (czc) [czc] | )	anterior fontanelle	1
315328	(synovial joint 1* (czc) [czc] | articulatio synovialis 1* (czc), diarthrosis 1* (czc))	articulatio synovialis	1
315328	(synovial joint 1* (czc) [czc] | articulatio synovialis 1* (czc), diarthrosis 1* (czc))	synovial joint	1
315327	(suture 1* (czc) [czc] | sutura 1* (czc), fibrous joint 1* (czc))	fibrous joint	1
315325	(pterygoid process 1* (czc) [czc] | )	pterygoid process	1
315324	(styloid process 1* (czc) [czc] | )	styloid process	1
315323	(mastoid 1* (czc) [czc] | mastoid process 1* (czc), mastoid bone 1* (czc), mastoidal 1* (czc))	mastoid bone	1
315323	(mastoid 1* (czc) [czc] | mastoid process 1* (czc), mastoid bone 1* (czc), mastoidal 1* (czc))	mastoid process	1
315322	(occipital protuberance 1* (czc) [czc] | )	occipital protuberance	1
315321	(occipital bone 1* (czc) [czc] | )	occipital bone	1
315320	(parietal bone 1* (czc) [czc] | )	parietal bone	1
315319	(frontal eminence 1* (czc) [czc] | )	frontal eminence	1
315318	(frontal bone 1* (czc) [czc] | os frontale 1* (czc), forehead 2* (czc))	os frontale	1
315318	(frontal bone 1* (czc) [czc] | os frontale 1* (czc), forehead 2* (czc))	frontal bone	1
315306	(human head 1* (czc) [czc] | )	human head	1
315302	(imperforate anus 1* (czc) [czc] | )	imperforate anus	1
315298	(appendix 2* (czc) [czc] | vermiform appendix 1* (czc), vermiform process 1* (czc), cecal appendage 1* (czc))	cecal appendage	1
315298	(appendix 2* (czc) [czc] | vermiform appendix 1* (czc), vermiform process 1* (czc), cecal appendage 1* (czc))	vermiform process	1
315298	(appendix 2* (czc) [czc] | vermiform appendix 1* (czc), vermiform process 1* (czc), cecal appendage 1* (czc))	vermiform appendix	1
315297	(sigmoid colon 1* (czc) [czc] | sigmoid flexure 1* (czc))	sigmoid flexure	1
315297	(sigmoid colon 1* (czc) [czc] | sigmoid flexure 1* (czc))	sigmoid colon	1
315296	(descending colon 1* (czc) [czc] | )	descending colon	1
315295	(ascending colon 1* (czc) [czc] | )	ascending colon	1
315294	(transverse colon 1* (czc) [czc] | )	transverse colon	1
315293	(ileocecal valve 1* (czc) [czc] | )	ileocecal valve	1
315292	(cecum 1* (czc) [czc] | caecum 1* (czc), blind gut 1* (czc))	blind gut	1
315289	(large intestine 1* (czc) [czc] | )	large intestine	1
315284	(small intestine 1* (czc) [czc] | )	small intestine	1
315279	(submaxillary gland 1* (czc) [czc] | submaxillary salivary gland 1* (czc), submandibular gland 1* (czc), submandibular salivary gland 1* (czc), mandibular gland 1* (czc))	mandibular gland	1
315279	(submaxillary gland 1* (czc) [czc] | submaxillary salivary gland 1* (czc), submandibular gland 1* (czc), submandibular salivary gland 1* (czc), mandibular gland 1* (czc))	submandibular salivary gland	1
315279	(submaxillary gland 1* (czc) [czc] | submaxillary salivary gland 1* (czc), submandibular gland 1* (czc), submandibular salivary gland 1* (czc), mandibular gland 1* (czc))	submandibular gland	1
315279	(submaxillary gland 1* (czc) [czc] | submaxillary salivary gland 1* (czc), submandibular gland 1* (czc), submandibular salivary gland 1* (czc), mandibular gland 1* (czc))	submaxillary salivary gland	1
315279	(submaxillary gland 1* (czc) [czc] | submaxillary salivary gland 1* (czc), submandibular gland 1* (czc), submandibular salivary gland 1* (czc), mandibular gland 1* (czc))	submaxillary gland	1
315278	(sublingual gland 1* (czc) [czc] | sublingual salivary gland 1* (czc))	sublingual salivary gland	1
315278	(sublingual gland 1* (czc) [czc] | sublingual salivary gland 1* (czc))	sublingual gland	1
315277	(parotid gland 1* (czc) [czc] | )	parotid gland	1
315276	(salivary gland 1* (czc) [czc] | )	salivary gland	1
315275	(digestive gland 1* (czc) [czc] | )	digestive gland	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	GI tract	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	gastrointestinal tract	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	digestive tract	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	digestive tube	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	alimentary tract	1
315273	(alimentary canal 1* (czc) [czc] | alimentary tract 1* (czc), digestive tube 1* (czc), digestive tract 1* (czc), gastrointestinal tract 1* (czc), GI tract 1* (czc))	alimentary canal	1
315269	(bronchus 1* (czc) [czc] | bronchial tube 1* (czc))	bronchial tube	1
315268	(cartilaginous tube 1* (czc) [czc] | )	cartilaginous tube	1
315267	(cartilaginous structure 1* (czc) [czc] | )	cartilaginous structure	1
315266	(true vocal cord 1* (czc) [czc] | true vocal fold 1* (czc), inferior vocal cord 1* (czc), inferior vocal fold 1* (czc))	inferior vocal fold	1
315266	(true vocal cord 1* (czc) [czc] | true vocal fold 1* (czc), inferior vocal cord 1* (czc), inferior vocal fold 1* (czc))	inferior vocal cord	1
315266	(true vocal cord 1* (czc) [czc] | true vocal fold 1* (czc), inferior vocal cord 1* (czc), inferior vocal fold 1* (czc))	true vocal fold	1
315266	(true vocal cord 1* (czc) [czc] | true vocal fold 1* (czc), inferior vocal cord 1* (czc), inferior vocal fold 1* (czc))	true vocal cord	1
315265	(false vocal cord 1* (czc) [czc] | false vocal fold 1* (czc), superior vocal cord 1* (czc), ventricular fold 1* (czc), vestibular fold 1* (czc))	vestibular fold	1
315265	(false vocal cord 1* (czc) [czc] | false vocal fold 1* (czc), superior vocal cord 1* (czc), ventricular fold 1* (czc), vestibular fold 1* (czc))	ventricular fold	1
315265	(false vocal cord 1* (czc) [czc] | false vocal fold 1* (czc), superior vocal cord 1* (czc), ventricular fold 1* (czc), vestibular fold 1* (czc))	superior vocal cord	1
315265	(false vocal cord 1* (czc) [czc] | false vocal fold 1* (czc), superior vocal cord 1* (czc), ventricular fold 1* (czc), vestibular fold 1* (czc))	false vocal fold	1
315265	(false vocal cord 1* (czc) [czc] | false vocal fold 1* (czc), superior vocal cord 1* (czc), ventricular fold 1* (czc), vestibular fold 1* (czc))	false vocal cord	1
315264	(vocal cord 1* (czc) [czc] | vocal fold 1* (czc), vocal band 1* (czc), plica vocalis 1* (czc))	plica vocalis	1
315264	(vocal cord 1* (czc) [czc] | vocal fold 1* (czc), vocal band 1* (czc), plica vocalis 1* (czc))	vocal band	1
315264	(vocal cord 1* (czc) [czc] | vocal fold 1* (czc), vocal band 1* (czc), plica vocalis 1* (czc))	vocal fold	1
315264	(vocal cord 1* (czc) [czc] | vocal fold 1* (czc), vocal band 1* (czc), plica vocalis 1* (czc))	vocal cord	1
315263	(thyroid cartilage 1* (czc) [czc] | Adam's apple 2* (czc))	Adam's apple	2
315263	(thyroid cartilage 1* (czc) [czc] | Adam's apple 2* (czc))	thyroid cartilage	1
315262	(arytenoid 1* (czc) [czc] | arytaenoid 1* (czc), arytenoid cartilage 1* (czc))	arytenoid cartilage	1
315261	(larynx 1* (czc) [czc] | voice box 1* (czc))	voice box	1
315260	(pharyngeal tonsil 1* (czc) [czc] | adenoid 1* (czc), Luschka's tonsil 1* (czc), third tonsil 1* (czc), tonsilla pharyngealis 1* (czc), tonsilla adenoidea 1* (czc))	tonsilla adenoidea	1
315260	(pharyngeal tonsil 1* (czc) [czc] | adenoid 1* (czc), Luschka's tonsil 1* (czc), third tonsil 1* (czc), tonsilla pharyngealis 1* (czc), tonsilla adenoidea 1* (czc))	tonsilla pharyngealis	1
315260	(pharyngeal tonsil 1* (czc) [czc] | adenoid 1* (czc), Luschka's tonsil 1* (czc), third tonsil 1* (czc), tonsilla pharyngealis 1* (czc), tonsilla adenoidea 1* (czc))	third tonsil	1
315260	(pharyngeal tonsil 1* (czc) [czc] | adenoid 1* (czc), Luschka's tonsil 1* (czc), third tonsil 1* (czc), tonsilla pharyngealis 1* (czc), tonsilla adenoidea 1* (czc))	Luschka's tonsil	1
315260	(pharyngeal tonsil 1* (czc) [czc] | adenoid 1* (czc), Luschka's tonsil 1* (czc), third tonsil 1* (czc), tonsilla pharyngealis 1* (czc), tonsilla adenoidea 1* (czc))	pharyngeal tonsil	1
315256	(nasal cavity 1* (czc) [czc] | )	nasal cavity	1
315255	(alveolus 1* (czc) [czc] | air sac 1* (czc), air cell 1* (czc))	air cell	1
315255	(alveolus 1* (czc) [czc] | air sac 1* (czc), air cell 1* (czc))	air sac	1
315254	(book lung 1* (czc) [czc] | )	book lung	1
315253	(respiratory organ 1* (czc) [czc] | )	respiratory organ	1
315252	(spermatic cord 1* (czc) [czc] | )	spermatic cord	1
315251	(seminal vesicle 1* (czc) [czc] | )	seminal vesicle	1
315250	(ejaculatory duct 1* (czc) [czc] | )	ejaculatory duct	1
315249	(seminal duct 1* (czc) [czc] | )	seminal duct	1
315243	(vas deferens 1* (czc) [czc] | ductus deferens 1* (czc))	ductus deferens	1
315243	(vas deferens 1* (czc) [czc] | ductus deferens 1* (czc))	vas deferens	1
315242	(vasa efferentia 1* (czc) [czc] | )	vasa efferentia	1
315241	(rete testis 1* (czc) [czc] | )	rete testis	1
315239	(undescended testis 1* (czc) [czc] | undescended testicle 1* (czc))	undescended testicle	1
315239	(undescended testis 1* (czc) [czc] | undescended testicle 1* (czc))	undescended testis	1
315238	(male reproductive gland 1* (czc) [czc] | )	male reproductive gland	1
315235	(gonad 1* (czc) [czc] | sex gland 1* (czc))	sex gland	1
315234	(seminiferous tubule 1* (czc) [czc] | )	seminiferous tubule	1
315233	(cervical glands 1* (czc) [czc] | cervical glands of the uterus 1* (czc), glandulae cervicales uteri 1* (czc))	glandulae cervicales uteri	1
315233	(cervical glands 1* (czc) [czc] | cervical glands of the uterus 1* (czc), glandulae cervicales uteri 1* (czc))	cervical glands of the uterus	1
315233	(cervical glands 1* (czc) [czc] | cervical glands of the uterus 1* (czc), glandulae cervicales uteri 1* (czc))	cervical glands	1
315232	(Bartholin's gland 1* (czc) [czc] | )	Bartholin's gland	1
315231	(Cowper's gland 1* (czc) [czc] | bulbourethral gland 1* (czc))	bulbourethral gland	1
315231	(Cowper's gland 1* (czc) [czc] | bulbourethral gland 1* (czc))	Cowper's gland	1
315229	(erectile organ 1* (czc) [czc] | )	erectile organ	1
315228	(vestibule of the vagina 1* (czc) [czc] | )	vestibule of the vagina	1
315227	(labia minora 1* (czc) [czc] | )	labia minora	1
315226	(pudendal cleft 1* (czc) [czc] | urogenital cleft 1* (czc), rima pudendi 1* (czc), rima vulvae 1* (czc), pudendal cleavage 1* (czc), pudendal slit 1* (czc), vulvar slit 1* (czc))	vulvar slit	1
315226	(pudendal cleft 1* (czc) [czc] | urogenital cleft 1* (czc), rima pudendi 1* (czc), rima vulvae 1* (czc), pudendal cleavage 1* (czc), pudendal slit 1* (czc), vulvar slit 1* (czc))	pudendal slit	1
